,yields
2127,1.0000000004816036
2128,1.0000000000006515
2129,0.9999999999999694
2130,4.9244730686231166e-06
2131,1.0000000000000546
2132,0.9999999999999978
2133,0.000960396072459992
2134,1.000000000018216
2135,1.2519986346620422e-06
2136,0.002809861967413981
2137,0.9999999999999978
2138,9.538366690232543e-05
2139,0.004164547415970219
2140,0.0022929135633464543
2141,0.0002101365130488017
2142,0.014745370227033655
2143,0.00019512585895415518
2144,3.413005264228004e-05
2145,1.0000000013174577
2146,1.0000000000001115
2147,9.865199074106726e-05
2148,1.0000000000040619
2149,2.7771904683277174e-05
2150,0.999999957863507
2151,0.001640633365240844
2152,0.6292052983769316
2153,4.129255346475628e-06
2154,8.313993594312325e-05
2155,1.0000000084366127
2156,9.457437241780071e-06
2157,0.001111416662775803
2158,1.953020751270665e-05
2159,1.0000000000302953
2160,7.406089515926203e-05
2161,0.5743960249712771
2162,0.20320960922773226
2163,0.9999994678190633
2164,6.185183370915421e-06
2165,2.6453102342157727e-05
2166,0.0003081301228867444
2167,1.0000000000150329
2168,1.0000000000395324
2169,0.00019446052891713254
2170,0.9999993916858025
2171,0.00010247951363239668
2172,3.733881587250644e-05
2173,8.889522364091455e-06
2174,0.9999990204280721
2175,1.0000000000236446
2176,0.0002768391348584861
2177,0.9999999999970418
2178,0.0055066479013076266
2179,0.0007373533444737562
2180,1.3841923333186449e-05
2181,0.43480199474544806
2182,4.244326756896261e-05
2183,0.00018219164292844085
2184,1.0000000000100022
2185,0.12155002417525837
2186,7.0170726833970825e-06
2187,0.0067348524912552
2188,0.9998149725605405
2189,3.535253640165572e-05
2190,1.0000000000000828
2191,8.463081795701617e-07
2192,0.9999875751997037
2193,0.2599711661708961
2194,0.9891290221485839
2195,0.9997800783318601
2196,0.9080101413849506
2197,2.620728742976624e-05
2198,3.1945509218820523e-06
2199,5.651642087064635e-05
2200,7.327132432903062e-06
2201,0.9999999999737929
2202,9.612047488340675e-06
2203,1.000000003337275
2204,6.702735284298249e-06
2205,0.0005012718852146664
2206,2.202919720134464e-06
2207,0.00015671367245115826
2208,0.207635053793153
2209,1.0000000000000546
2210,0.00020291864380194303
2211,7.558887019696372e-07
2212,1.0000000000013054
2213,4.0252010978856286e-05
2214,7.407063077832648e-05
2215,0.0003245653400780923
2216,0.9999999924604571
2217,0.7070569027322308
2218,2.2792825419116468e-05
2219,0.9999999952573523
2220,1.000000003329459
2221,6.568938236051066e-06
2222,0.00013216018427503277
2223,0.0003805240108450746
2224,0.056968591200397684
2225,2.651457081551062e-05
2226,0.9999999999998557
2227,0.9999999999998842
2228,3.8006495584782484e-06
2229,0.9990752047430477
2230,0.9999999602005388
2231,0.026950243607866138
2232,0.9999999821061016
2233,0.9997257922186723
2234,5.566605153232062e-06
2235,0.9999999898151493
2236,1.067063868967548e-05
2237,0.9999996891630081
2238,0.10773513336040327
2239,0.00019703927730188605
2240,0.9999999988002036
2241,0.00014933610536631406
2242,1.0000000008816676
2243,0.0002860600628555759
2244,1.0000000000005376
2245,2.118101070938153e-06
2246,0.9999999999999694
2247,0.9998149448432342
2248,0.999174154840589
2249,0.9999999999999694
2250,0.9999999999998557
2251,1.000000000000168
2252,0.0041771160068928715
2253,8.568488991703759e-06
2254,5.199535465762906e-06
2255,0.9999999999999123
2256,1.000000000904888
2257,0.9999999999999408
2258,8.612479311058853e-05
2259,0.0006478987343167617
2260,3.1645255388096155e-05
2261,6.192647065085751e-05
2262,0.0001464709893243677
2263,1.0000000000014189
2264,0.9806243161604778
2265,0.43345298893095235
2266,0.9999999996471421
2267,0.00015150220191534705
2268,1.0000000000113949
2269,9.385623941649622e-06
2270,1.3426504651819189e-05
2271,0.4874896580999582
2272,0.002174031614109587
2273,0.32156730143567935
2274,1.0000000000566707
2275,5.6672051590694176e-05
2276,1.5893952706439023e-05
2277,0.002315786152188054
2278,0.0013366291227892935
2279,6.250724462503912e-06
2280,0.9999448498560836
2281,0.00047288790182037187
2282,0.0001024452577522846
2283,1.0000000000115654
2284,9.314677178388835e-05
2285,1.0000000000005376
2286,0.9999999999087924
2287,0.9167937550471265
2288,2.2047304728324318e-05
2289,1.0000000011825683
2290,0.19191225471532983
2291,0.00014460159399343263
2292,6.138836348061749e-06
2293,0.00028380764787666867
2294,2.9837044758468774e-05
2295,1.9219960083885627e-07
2296,0.38883591612641566
2297,0.6934568571034228
2298,5.705478320167278e-06
2299,0.7491508065382566
2300,0.9991594788500986
2301,1.000000000012475
2302,1.000000000000026
2303,5.0346899051997064e-05
2304,4.361490702040924e-06
2305,0.999999998039383
2306,3.036620281540048e-06
2307,0.0012065058566383233
2308,0.0002094197700967102
2309,2.8930371180847573e-05
2310,0.9999999147142105
2311,1.000000000018159
2312,9.916534843562754e-05
2313,0.0492883550310806
2314,0.9999999999999978
2315,0.11037912394878013
2316,2.948355678846597e-05
2317,0.0016924338544389674
2318,0.00014478138561941202
2319,1.0000000000001967
2320,2.1916222217619997e-06
2321,2.3991640283865517e-05
2322,0.00019331137166095488
2323,0.00012428755921929183
2324,0.001610631740203355
2325,0.000378228695589094
2326,4.7341835117849554e-05
2327,0.022272559872267724
2328,5.671559914764109e-05
2329,0.000204326878196992
2330,0.9987559634365176
2331,0.002097076791380418
2332,0.9818374263628556
2333,0.0002625680011595331
2334,1.4400211866400274e-05
2335,0.9980025695862977
2336,1.0000000001011506
2337,0.14350048768992202
2338,0.9996645919634519
2339,7.359380155979405e-06
2340,0.010524604002415769
2341,1.0000000001330682
2342,0.99845876509151
2343,0.9999999999999408
2344,0.015781727359932787
2345,0.9999999999999694
2346,2.2915227242644143e-06
2347,2.2446958229287288e-05
2348,0.000302823571750608
2349,0.5034473749991125
2350,4.690958628102004e-05
2351,0.0017324556131016757
2352,1.1274694320258056e-05
2353,0.0001998999275979398
2354,0.2035332111143298
2355,0.7305062172477698
2356,8.660131503220144e-05
2357,2.0150676369700483e-06
2358,1.0000000088221532
2359,3.858071075435559e-06
2360,1.000000000000026
2361,0.9999996126468336
2362,0.9941764302931114
2363,1.0000000000025842
2364,0.0035737914020615314
2365,1.0000000044523436
2366,1.000000000499225
2367,0.02424122414732529
2368,0.9999999935536129
2369,0.8572710998248584
2370,1.000000000007501
2371,0.0006152962883953637
2372,1.0000000007782694
2373,0.996907565536264
2374,7.514131814393796e-05
2375,5.6322329816983356e-05
2376,0.000393261241164568
2377,0.9999658937661091
2378,6.768288754945748e-06
2379,0.024979876938830997
2380,0.001225150728159491
2381,1.4521938086540617e-05
2382,7.846803809834962e-06
2383,0.9988019484066721
2384,0.00021654614762326102
2385,1.000000000000026
2386,1.1272993817970974e-05
2387,8.86303252983818e-06
2388,0.0032890848123854205
2389,0.00029941402607218046
2390,1.00000000008117
2391,0.001033482733810993
2392,0.9982062622954951
2393,0.1197334653561985
2394,0.9999999998270231
2395,1.4762900922109994e-05
2396,6.527434704065112e-06
2397,2.1523857060719636e-05
2398,1.0000000005965126
2399,0.9881214908547642
2400,7.282691902369267e-05
2401,1.000000000250933
2402,0.03819144043004722
2403,1.0000000008737948
2404,8.995328805093956e-05
2405,0.9999999984678686
2406,1.0000000000325122
2407,1.5615908913321782e-05
2408,3.5512035808018482e-06
2409,0.000674666393713026
2410,6.561894008137194e-05
2411,0.9998637923087361
2412,1.00000000008225
2413,0.002590326913121732
2414,0.5307545332434168
2415,0.0031160080954202706
2416,0.9999959037327699
2417,3.1885232291037233e-06
2418,1.234293621255705e-05
2419,0.00040198103599425883
2420,0.0010892792066565988
2421,1.000000006377943
2422,0.40941334579191635
2423,0.004119088208773881
2424,0.9999999999999978
2425,0.017411936859375754
2426,0.0003658670668612245
2427,0.38322520977473623
2428,0.9439341253159905
2429,0.0427399603222679
2430,0.9999991262793018
2431,1.1838919206834175e-05
2432,0.7793972542058245
2433,0.9999369733126687
2434,0.00010874208664705304
2435,0.057317497907366684
2436,8.686568986460114e-05
2437,0.999996115253123
2438,0.0015878871119719695
2439,0.00020274765095596866
2440,4.959651282491189e-07
2441,0.9999999999999408
2442,1.0000000000000828
2443,0.005417031773888468
2444,0.0015918447288559765
2445,0.0022557533491183394
2446,0.0002650530103592882
2447,0.9999999970366367
2448,3.310098481262298e-05
2449,4.183611903608801e-06
2450,0.002289388748622766
2451,0.001603795708631864
2452,2.236043217243357e-05
2453,0.28368354340201635
2454,0.5188298138466368
2455,0.06445695333197317
2456,0.01749319638412605
2457,0.08079157452588231
2458,0.00011999484158816646
2459,0.28613719491329487
2460,6.777422041114664e-05
2461,0.0004111154525311146
2462,1.7508901772810324e-05
2463,0.03275481164980371
2464,6.993207190199221e-05
2465,4.645886809313777e-06
2466,0.9999999999999694
2467,0.00462817079820403
2468,0.00011886232667012285
2469,2.226578108914434e-05
2470,0.00035394432689123904
2471,5.451433947524782e-06
2472,4.150465030386089e-05
2473,0.0001373118971383127
2474,0.0006532981386945595
2475,0.0010965674902958333
2476,0.00011856516177716872
2477,0.9996456638119897
2478,8.780251982542082e-05
2479,1.0000000000005094
2480,0.00010104243485681332
2481,0.9999999999999978
2482,6.562764465921911e-05
2483,5.7984746565913364e-05
2484,0.9999999748545585
2485,0.9999999999822342
2486,0.0001801820838114591
2487,4.865250420244866e-05
2488,1.0000000000000546
2489,0.00011932758127851574
2490,1.584041778686136e-05
2491,9.726617571186566e-05
2492,0.9999999999998842
2493,0.9999999995822271
2494,0.9999999999999978
2495,0.00013030880818441917
2496,4.6788699793955585e-05
2497,1.0000000000000828
2498,2.8043727968384238e-05
2499,0.019725670478382543
2500,1.0000000001130875
2501,2.3622347746733867e-06
2502,0.0008289903944471473
2503,0.0008688982403138726
2504,0.010665364156610409
2505,0.00038831664135095096
2506,0.3985536351275245
2507,0.008031633623139212
2508,2.481521383076978e-05
2509,0.999999999682186
2510,0.0019410173538621988
2511,1.0411538899066851e-05
2512,0.9434490466177137
2513,0.9987610451005501
2514,4.77520115972579e-05
2515,5.64245432994105e-05
2516,0.03013107483760585
2517,3.3156252555188143e-06
2518,0.08096682749009423
2519,0.0005741623263965671
2520,0.00010461488692521282
2521,1.0000000000536864
2522,0.9999999999999978
2523,0.07365946785776063
2524,5.884941230272067e-06
2525,3.3844780152497654e-06
2526,0.00039976019402874515
2527,1.0000000038608312
2528,0.015986471218125353
2529,0.31994531598307957
2530,0.00016658602905383096
2531,1.446061982115522e-05
2532,9.944341206684433e-06
2533,0.9999983876221751
2534,1.0000000000183866
2535,8.184592887158163e-06
2536,0.9999740823500141
2537,1.0000000000005094
2538,0.00013009180967446637
2539,0.000387678351429182
2540,2.7038999489691928e-06
2541,0.011142989787439139
2542,1.7720464272674603e-06
2543,2.3624387783352134e-05
2544,0.00018400238059531593
2545,1.7523042262463943e-05
2546,1.477212106549119e-05
2547,1.0000000000925389
2548,0.9990076699827803
2549,0.9999632936515876
2550,1.0000000025713949
2551,1.0000000000083253
2552,0.9950752887479892
2553,0.24614515114894478
2554,0.000473636994772224
2555,0.7462123441755024
2556,0.9999999999999694
2557,0.004921567778043626
2558,1.0000000087447325
2559,0.9999999999998557
2560,6.597561217291046e-05
2561,2.7572396575170554e-06
2562,0.0010710324842476372
2563,1.0000000018134447
2564,0.00011279574455429451
2565,6.078247557203368e-05
2566,0.9990094073661676
2567,0.0007043691730452152
2568,1.2255364173130693e-05
2569,1.2979090673385538e-06
2570,3.504483067005079e-05
2571,0.0772104180714437
2572,0.09865159188723695
2573,1.0000000007962035
2574,1.0000000000185287
2575,0.5429036217296965
2576,0.9999990483332895
2577,0.002528538134798332
2578,1.0000000000000828
2579,1.0000000022210973
2580,1.0000000039693453
2581,0.006864524277636503
2582,0.5667554242908488
2583,4.759807122126861e-05
2584,0.999996990832833
2585,0.0004328902645625075
2586,0.9999984765301875
2587,5.599256043486783e-05
2588,0.007023687768846651
2589,0.0013034806682255835
2590,0.00010109886395973001
2591,0.999999999993148
2592,0.9999967576480021
2593,0.9999989670666221
2594,6.368833918095899e-05
2595,0.4696588932774604
2596,1.0000000000022715
2597,1.0000000000014473
2598,2.640719699516198e-06
2599,1.00000000000014
2600,8.832486681728898e-06
2601,5.469414752636336e-06
2602,0.999999967084703
2603,1.000000000257214
2604,1.5911041015897534e-05
2605,0.007161031929506398
2606,5.317566149595926e-06
2607,3.5194936115642924e-05
2608,0.9999999999999694
2609,1.000000000061019
2610,0.8754235962986431
2611,7.4450958188748046e-06
2612,0.0005432876912348438
2613,3.3894675498554646e-05
2614,0.0015903079314392658
2615,0.9976863219549129
2616,0.9999976867240309
2617,1.0000000030152854
2618,0.020349786933775465
2619,0.9999488795865288
2620,1.0000000000019589
2621,0.014236599253555974
2622,1.7425206595230723e-05
2623,1.0000000028234388
2624,9.4925511257566e-05
2625,1.000000008817549
2626,1.000000000000026
2627,1.0000000001122633
2628,0.004696458184215477
2629,0.999999999984792
2630,4.4443519928087876e-05
2631,7.334288181277452e-05
2632,6.202904523268665e-06
2633,0.9999999999999694
2634,0.144054184457984
2635,1.0000000000022147
2636,0.00026167233016870597
2637,0.9999999780474533
2638,1.3436245049452113e-05
2639,1.276192437229024e-05
2640,0.0004497567806200796
2641,4.005703865817342e-05
2642,1.0000000000003388
2643,0.9711453437288913
2644,0.00014571615804055525
2645,0.9999848953106365
2646,0.0003598303026999167
2647,2.9759380324594403e-05
2648,0.040778628180900695
2649,2.0344187579504787e-06
2650,0.9999982206581454
2651,0.00172460875025681
2652,0.9450018927280996
2653,0.9999999685019088
2654,4.920869345475706e-05
2655,0.9999913494811034
2656,0.9999999999999694
2657,3.84821857890706e-05
2658,0.9998775503476405
2659,4.2857206396156387e-07
2660,7.1055331541602e-05
2661,0.9999999823278193
2662,1.0000000069690862
2663,1.959599150277266e-07
2664,0.001830175406500042
2665,1.000000000000026
2666,1.0000000000000828
2667,1.0000000019236928
2668,8.36872863449288e-06
2669,4.4225033639599574e-05
2670,1.4444958585815568e-06
2671,0.9999999944523073
2672,0.8464275917353467
2673,0.0013960387257392576
2674,0.9999857006332054
2675,0.00010393898728422369
2676,4.246244316256162e-05
2677,0.9999999999999978
2678,0.9251916711600188
2679,0.9999997449572096
2680,1.000000000000026
2681,1.000000000004119
2682,0.850668716531232
2683,0.00020849523099411254
2684,5.802921476651899e-05
2685,0.020410321429459578
2686,0.9834072761644742
2687,1.0000000000023
2688,1.0000000049789128
2689,0.9999999523185029
2690,0.00298344260212139
2691,3.380080293502773e-06
2692,0.016170704233664596
2693,0.9999854987138369
2694,7.55822218858496e-05
2695,0.9999993470789382
2696,1.000000000000026
2697,4.936320246436007e-05
2698,0.9999986551169041
2699,0.025576407997030995
2700,0.00035130977614290576
2701,0.85845939167935
2702,0.40542991896316954
2703,0.9999999990029926
2704,3.878453540496751e-05
2705,1.000000000000026
2706,0.02939817938636867
2707,7.747939684288767e-05
2708,4.487914340825504e-05
2709,0.5756317484646982
2710,0.001198607393626821
2711,5.218858733748167e-05
2712,4.231608008936767e-06
2713,1.0000000013922634
2714,0.0010591266088366
2715,0.5421024597193648
2716,5.521824798870978e-06
2717,0.7602167394217332
2718,1.531908162272088e-05
2719,0.9999999999999694
2720,0.9999999999080678
2721,0.7559785548829944
2722,0.00022130450578968639
2723,1.3998311293275905e-05
2724,0.9617347461401581
2725,0.0006130170256031313
2726,0.9999999999992161
2727,0.999999999996246
2728,0.9999999751707928
2729,0.9999999999999978
2730,0.001528897685487724
2731,0.02244402595214896
2732,0.0004034121903388899
2733,0.44071262676173095
2734,0.0001088164565888317
2735,0.999999999999202
2736,3.904559077775527e-06
2737,0.98672689947176
2738,0.0002160801839387213
2739,8.329451622268097e-05
2740,1.6482780665689872e-06
2741,0.9999999999999408
2742,5.8336006296998776e-05
2743,1.0000000000174771
2744,0.0001260972201261113
2745,2.2468240239668364e-05
2746,5.14435756149408e-05
2747,0.0002682028259654233
2748,0.0003322610868035124
2749,0.022900923057360703
2750,0.005982904985487592
2751,9.2949494701654e-05
2752,0.9999999274127024
2753,0.9724185636222795
2754,0.9537266356841714
2755,0.9999983123020549
2756,1.0000000000000828
2757,5.9232886318519184e-08
2758,9.15006474766417e-05
2759,0.001042760789882556
2760,1.0000000000001967
2761,0.4585558142454324
2762,0.0011188016323406859
2763,0.001968672367231513
2764,4.627676073918251e-06
2765,1.0000000017124342
2766,0.000468121116239804
2767,1.6613568723155133e-05
2768,0.003351433206053141
2769,0.9999999999895385
2770,0.005210637397239036
2771,5.2868473717881895e-06
2772,0.9999848079898664
2773,0.12780589682621604
2774,0.9999999999798466
2775,1.000000000018614
2776,1.000000006424981
2777,1.000000000323465
2778,7.88732874338127e-06
2779,1.0000000000350986
2780,0.000627101542966787
2781,1.0000000000892133
2782,0.6439056975805721
2783,1.0000000000000546
2784,4.5692785014760396e-06
2785,1.0000000000001115
2786,7.619686193094195e-07
2787,2.7062969344916854e-05
2788,0.999999907870505
2789,1.0000000000002818
2790,0.05534614674078946
2791,0.5624083927304268
2792,1.0000000000044316
2793,0.0004599713639114832
2794,5.051574149898501e-06
2795,1.0000000000698015
2796,0.9999994131356681
2797,1.0006149565414008e-05
2798,0.9888192081029238
2799,0.9999998879835954
2800,2.2864829514124206e-05
2801,1.3203378882265031e-05
2802,1.257698789087377e-06
2803,0.004004193930891931
2804,1.0000000000004239
2805,1.0000000000028113
2806,0.05931437620098938
2807,0.016703400293331186
2808,0.003492962290255167
2809,1.9038023390510628e-05
2810,0.23590775424409482
2811,6.609753857196558e-05
2812,1.100117298757715e-06
2813,0.00036644074474788554
2814,1.0000000000157434
2815,0.9999999999998842
2816,3.789653704541685e-06
2817,0.00010888192769862729
2818,0.00020705392342581434
2819,0.9999999995479077
2820,0.9375743595203292
2821,0.0007221668310104821
2822,0.9999999999999694
2823,2.75428372399059e-05
2824,0.00034982539714866715
2825,3.9476444985678946e-05
2826,0.007274700068546831
2827,0.9937662264468036
2828,0.9863102530395899
2829,0.004426866373512314
2830,0.00192713795740956
2831,0.5855691600176679
2832,3.5402485953155094e-06
2833,4.897326207399456e-07
2834,0.9999999999950239
2835,1.2495016830459023e-05
2836,7.341267011874075e-05
2837,9.721047972458091e-05
2838,0.3482532056542852
2839,0.00025542115483943016
2840,1.0000000063022274
2841,1.000000000012617
2842,4.1621015729140145e-05
2843,0.05165332561667296
2844,0.0006165092352337384
2845,0.0005598684402497473
2846,0.036649074046002796
2847,0.003181871744332262
2848,1.0000000000212288
2849,0.9961315180477179
2850,0.9999999919241396
2851,0.0063495384543726
2852,0.9999999999999694
2853,3.81804513411823e-05
2854,0.9999999994407438
2855,1.0000000074953426
2856,0.0751772825308359
2857,1.0000000009791539
2858,0.9999995823612546
2859,1.1663713772500647e-05
2860,1.0000000001652416
2861,9.818068251491284e-06
2862,1.0000000007122458
2863,0.40577460302566404
2864,0.9999999999999408
2865,6.14381651778771e-06
2866,1.687786846608572e-06
2867,6.987637304025294e-06
2868,7.714762449782736e-05
2869,4.659672235987921e-06
2870,1.0000000001260194
2871,1.0000000002025022
2872,1.0000000009902101
2873,0.9698311384460544
2874,3.509535932701307e-06
2875,0.3001070223594805
2876,4.442506712643762e-06
2877,1.0000000000003957
2878,8.137721557578419e-06
2879,1.0000000004370384
2880,0.9999528648262168
2881,3.138161485114009e-05
2882,0.9945252939278658
2883,0.00012689813871010679
2884,2.357648508937837e-05
2885,0.01519569217770904
2886,5.579725161053588e-06
2887,0.00646633893383121
2888,1.0000000004979746
2889,0.0002042240740080726
2890,0.0001117731250909455
2891,0.9998955571087133
2892,0.058753437018803395
2893,4.835420540503602e-05
2894,0.8909009505187407
2895,0.012302733993228687
2896,1.0000000000249805
2897,4.125087654101347e-05
2898,0.00016276610808973305
2899,1.6017721949095594e-05
2900,1.0000000000331943
2901,1.3021233249750145e-05
2902,2.01112153814225e-05
2903,2.8124501655580195e-06
2904,9.245480873332936e-06
2905,1.0000000005442167
2906,0.0006702382418813462
2907,0.2949896454509054
2908,0.02242982150200516
2909,0.9999999999999408
2910,1.0388630659929164e-05
2911,1.0000000000649127
2912,5.553755030497005e-05
2913,1.079421535204981e-05
2914,0.9998412487218237
2915,0.0002051529516126648
2916,1.0000000000004239
2917,0.011469869421029438
2918,2.2497779591143467e-06
2919,6.861609758016428e-05
2920,2.11578316798457e-06
2921,1.0000000000226212
2922,4.473900261674089e-05
2923,6.686557606974814e-08
2924,0.0014104117674638558
2925,1.0000000000003104
2926,1.0000000007528034
2927,0.33961358442331147
2928,0.0030901328775260017
2929,1.306300837330981e-05
2930,0.9999999999979798
2931,1.8768467899615402e-05
2932,0.00028830562758506935
2933,0.8295443039297806
2934,0.0004595429598364381
2935,1.7522086127414543e-05
2936,0.0002929373164215855
2937,1.0000000000007365
2938,1.0000000000000546
2939,0.034797655654327624
2940,1.0000000000000546
2941,0.9921613440298936
2942,0.08169202247008615
2943,1.0000000016225363
2944,1.0000000000000546
2945,1.1626330170953674e-05
2946,0.9991274055700475
2947,2.883299537207663e-06
2948,0.11224289555887486
2949,3.9599355156396185e-06
2950,1.8981472796612026e-06
2951,0.03604488128107263
2952,7.3711243371073785e-06
2953,0.9999999989323077
2954,0.9999999999683928
2955,1.0000000012102508
2956,9.687846809235663e-05
2957,1.0000000003722938
2958,0.0001477474614050137
2959,1.0000000000077283
2960,0.2296198510041998
2961,0.00014900725575568572
2962,1.0000000000000546
2963,1.391158522815893e-06
2964,1.0000000026517717
2965,3.6805469904533267e-06
2966,1.0000000000114517
2967,3.7780680378201865e-05
2968,0.01608610773625366
2969,0.001121322731641732
2970,1.0000000009683538
2971,0.00038011257539251634
2972,1.0000000000148055
2973,0.0008765568260119301
2974,6.22710648619872e-06
2975,1.0379311503476263e-05
2976,0.07156193124104375
2977,0.9071772076948142
2978,0.13286256338360247
2979,0.003497503182888405
2980,0.9999999999947681
2981,0.9454757054783379
2982,0.9999526767552191
2983,7.397514831032072e-06
2984,0.010499413789504072
2985,0.001273133007549676
2986,1.0000000000289593
2987,0.9999853360061437
2988,0.046099579185663236
2989,1.0000000020910114
2990,0.9999999880272532
2991,2.498361655138511e-05
2992,0.9999999939137302
2993,5.221566175094105e-06
2994,0.00027900520587091106
2995,5.047155785128885e-05
2996,1.0000000000000546
2997,2.8419583627106458e-05
2998,0.0004050467228829985
2999,4.864937608765951e-06
3000,0.9999999999999123
3001,0.00035826078976598346
3002,0.002806421645411645
3003,1.0000000000000828
3004,0.003974301439700082
3005,0.003676664490820307
3006,1.037031624442297e-05
3007,3.5840661798057434e-06
3008,2.857614731358181e-05
3009,1.0000000003564626
3010,0.00021497724894162785
3011,0.08318467424054364
3012,0.009236477729039804
3013,0.8377194001805153
3014,0.9988754001017613
3015,1.0000000000000546
3016,8.694304756275659e-05
3017,0.00031211338466417517
3018,1.000000000021854
3019,2.1917446276915113e-06
3020,2.1371099626434958e-06
3021,1.1172973710725098e-05
3022,1.0000000023680378
3023,0.0005598694845179991
3024,1.0000000001270712
3025,5.275859630590583e-05
3026,0.9999617290133442
3027,1.0000000000000546
3028,0.000351614130246546
3029,6.4264659903527e-05
3030,9.55701250345485e-06
3031,3.546567952407138e-05
3032,1.0000000000001967
3033,0.4318867487966491
3034,1.0000000012760473
3035,0.00013969818192399592
3036,2.980941464735707e-06
3037,0.058490391535187064
3038,0.00013277197341030693
3039,0.00021856003148552764
3040,0.9889619900238957
3041,8.114763459554789e-06
3042,0.9999999999989176
3043,0.000826186224802243
3044,2.8435631986364108e-05
3045,1.000000000036548
3046,0.9999999999999978
3047,0.009545216565089963
3048,5.836432081440629e-07
3049,0.9999999005422522
3050,9.056942607693162e-06
3051,1.0000000019309403
3052,0.9999999999999694
3053,6.75140448570568e-05
3054,1.000000000000026
3055,5.223575358274691e-05
3056,3.2048064042335453e-06
3057,1.0000000002543437
3058,4.1567696039080244e-05
3059,0.0005952165821374031
3060,2.453089204631397e-06
3061,0.002583772658817567
3062,0.9999999969296574
3063,1.5525126130125268e-06
3064,0.01572356451795012
3065,0.9933847998087583
3066,0.6397573611771089
3067,1.0000000000000546
3068,0.0006756203828054741
3069,1.7258575970313513e-05
3070,0.9990788831265602
3071,1.0000000000000546
3072,0.002432290277741938
3073,0.06319445865151244
3074,0.0019384570861619454
3075,4.217088230209544e-05
3076,0.0004584687821915727
3077,9.299895491454683e-05
3078,7.389041067776181e-06
3079,0.7261335802891858
3080,0.00014500815184536513
3081,3.983619144947425e-05
3082,8.854175530091452e-06
3083,6.555332130684177e-06
3084,0.046059005585881226
3085,0.9999999999999694
3086,1.609321300122378e-05
3087,1.0000000066305836
3088,0.00032502022900620574
3089,0.00011029210072595227
3090,1.0000000011111445
3091,0.0023356084693236102
3092,0.0003807460251357247
3093,0.008832203325347553
3094,0.0005224006042251336
3095,0.011161256570149786
3096,5.416910165776645e-05
3097,1.0000000000003388
3098,0.575138536562921
3099,8.057782287196524e-05
3100,0.9998503605741779
3101,0.00532116390883935
3102,0.00014771150944223357
3103,4.5874802277247526e-05
3104,2.3265209066503623e-05
3105,0.0002009147888585026
3106,0.9962916278375984
3107,1.0000000001411113
3108,0.9999993726722449
3109,0.9999999999999408
3110,0.008176106159542266
3111,1.0000000001045044
3112,0.0010556730134879922
3113,8.288502997478605e-06
3114,0.9999999999775445
3115,0.00015687607257806012
3116,3.607772431771017e-05
3117,3.6639260331113064e-05
3118,1.0000000001388663
3119,0.9999999995746668
3120,0.0025527320594050384
3121,0.4116273412218468
3122,4.300736568769684e-05
3123,0.9999951253637518
3124,0.012658358860810006
3125,0.006744667589101244
3126,1.6024921223929667e-05
3127,1.000000003532873
3128,0.0004741350284053525
3129,0.09282874629478323
3130,9.232592800186828e-06
3131,2.2358614071133947e-05
3132,1.0000000016503896
3133,1.0000000087127012
3134,0.00031937486026179705
3135,1.0000000000044882
3136,0.9998681787315322
3137,0.0006676062899927854
3138,0.9947850797325686
3139,5.128390809376747e-05
3140,1.2270804577526757e-05
3141,1.0000000000001115
3142,0.9999999999999694
3143,0.9999999999995999
3144,1.0000000022583868
3145,1.0000000000206035
3146,1.0000000000000828
3147,0.9999969769896265
3148,0.9999999991607047
3149,0.0039970916269968584
3150,1.3565476601966851e-05
3151,1.0000000015214119
3152,0.001867980830968222
3153,0.9529841835328345
3154,1.0000000000205183
3155,1.9602161651736745e-05
3156,0.8875582072002527
3157,1.000000000000026
3158,0.9999982982897638
3159,0.0012898401323196498
3160,0.9999999999999408
3161,5.16416870298178e-06
3162,0.3526793281852157
3163,8.49315804172451e-05
3164,8.099466130582526e-05
3165,0.0011037996842821305
3166,1.0000000000011913
3167,0.4088946623238011
3168,0.00010879670165298557
3169,0.0001270737801208156
3170,0.9999693627668331
3171,0.0013373194337031253
3172,1.1398224172765701e-05
3173,0.9970402942287395
3174,1.000000000382156
3175,1.2977024531101386e-05
3176,1.0000000001916167
3177,0.0008055735799310859
3178,0.9999999537528043
3179,0.015102325254955617
3180,1.0000000000316878
3181,0.9994971365447902
3182,1.0000000009048597
3183,0.4232373417289346
3184,9.781881848511554e-07
3185,1.0000000000103433
3186,0.9645397440814366
3187,0.9999990725509934
3188,1.0000000000003957
3189,1.0000000000019589
3190,0.00010143636183840041
3191,3.933790678892047e-05
3192,0.9988820692547932
3193,6.66105632846447e-06
3194,1.0000000037655332
3195,1.000000001071411
3196,0.00038711491223624453
3197,1.345631231006338e-05
3198,0.0019715986804231863
3199,4.526605649752659e-06
3200,5.9378490823480315e-06
3201,1.0000000000126736
3202,0.1288804114836904
3203,0.0012145677267614763
3204,0.9985038867326367
3205,1.2440670416926516e-05
3206,0.0004717728754219723
3207,0.0002083800171671901
3208,0.9907358570694539
3209,0.00018778541528905376
3210,0.0029427118146695985
3211,1.0000000002228238
3212,0.0011004754075729759
3213,0.9995115400281301
3214,1.0000000000005376
3215,2.7179435567048664e-06
3216,3.669463766166981e-06
3217,1.0000000000167666
3218,0.9999724837953731
3219,1.0000000002384275
3220,0.0004942748644156514
